average_wait,decisions_explained,esi_avg_wait,esi_fallbacks,esi_percentage,esi_treated,esi_waiting,esi_weighted_wait,filename,mts_avg_wait,mts_treated,mts_waiting,mts_weighted_wait,neural_decisions,neural_percentage,nurses,optimizer_type,original_filename,patients_treated,patients_waiting,pattern,seed,weighted_wait
8,13,17.5,,,19,5,103.18,neural_peak_hours_4nurses_analysis.txt,26.5,19,5,154.14,,,4,neural,peak_hours_4nurses_analysis.txt,21,3,peak_hours,9084,49
12,13,25.2,,,18,1,133.49,neural_peak_hours_4nurses_analysis.txt,38.36,17,2,209.14,,,4,neural,peak_hours_4nurses_analysis.txt,17,2,peak_hours,9085,65
8,20,16.0,,,22,0,92.46,neural_peak_hours_4nurses_analysis.txt,23.89,21,0,142.45,,,4,neural,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9086,42
6,12,13.17,,,21,0,80.29,neural_peak_hours_4nurses_analysis.txt,19.75,21,0,119.14,,,4,neural,peak_hours_4nurses_analysis.txt,20,0,peak_hours,9087,39
12,12,27.32,,,19,9,163.7,neural_peak_hours_4nurses_analysis.txt,40.94,20,8,250.25,,,4,neural,peak_hours_4nurses_analysis.txt,21,7,peak_hours,9088,79
9,16,18.69,,,20,0,102.76,neural_peak_hours_4nurses_analysis.txt,28.27,19,1,162.55,,,4,neural,peak_hours_4nurses_analysis.txt,19,1,peak_hours,9089,51
7,15,15.03,,,22,3,86.04,neural_peak_hours_4nurses_analysis.txt,22.84,21,4,128.6,,,4,neural,peak_hours_4nurses_analysis.txt,21,4,peak_hours,9090,42
9,13,18.69,,,17,3,106.28,neural_peak_hours_4nurses_analysis.txt,28.15,17,3,156.04,,,4,neural,peak_hours_4nurses_analysis.txt,18,2,peak_hours,9091,53
13,13,27.24,,,18,5,160.83,neural_peak_hours_4nurses_analysis.txt,40.79,18,5,242.73,,,4,neural,peak_hours_4nurses_analysis.txt,19,4,peak_hours,9092,80
15,18,31.41,,,20,15,194.35,neural_peak_hours_4nurses_analysis.txt,46.95,21,14,293.29,,,4,neural,peak_hours_4nurses_analysis.txt,22,13,peak_hours,9093,96
10,14,21.9,,,21,3,128.6,neural_peak_hours_4nurses_analysis.txt,32.8,21,3,193.72,,,4,neural,peak_hours_4nurses_analysis.txt,21,3,peak_hours,9094,61
13,15,28.09,,,17,12,174.41,neural_peak_hours_4nurses_analysis.txt,41.89,18,11,270.7,,,4,neural,peak_hours_4nurses_analysis.txt,19,10,peak_hours,9095,85
7,15,15.35,,,20,0,86.49,neural_peak_hours_4nurses_analysis.txt,23.19,20,0,131.26,,,4,neural,peak_hours_4nurses_analysis.txt,21,0,peak_hours,9096,43
6,8,13.7,,,15,2,70.94,neural_peak_hours_4nurses_analysis.txt,20.35,16,1,111.07,,,4,neural,peak_hours_4nurses_analysis.txt,15,2,peak_hours,9097,32
13,15,28.18,,,19,13,163.64,neural_peak_hours_4nurses_analysis.txt,42.34,18,14,249.37,,,4,neural,peak_hours_4nurses_analysis.txt,19,13,peak_hours,9098,78
9,10,19.56,,,13,0,128.52,neural_peak_hours_4nurses_analysis.txt,29.33,13,0,190.5,,,4,neural,peak_hours_4nurses_analysis.txt,13,0,peak_hours,9099,66
7,17,15.1,,,20,4,77.9,neural_peak_hours_5nurses_analysis.txt,23.03,20,4,117.97,,,5,neural,peak_hours_5nurses_analysis.txt,21,3,peak_hours,9000,39
8,8,16.12,,,15,3,97.11,neural_peak_hours_5nurses_analysis.txt,24.08,15,3,146.85,,,5,neural,peak_hours_5nurses_analysis.txt,14,4,peak_hours,9001,46
6,5,13.69,,,21,7,86.3,neural_peak_hours_5nurses_analysis.txt,20.51,21,7,130.24,,,5,neural,peak_hours_5nurses_analysis.txt,20,8,peak_hours,9002,42
5,22,11.29,,,29,0,67.85,neural_peak_hours_5nurses_analysis.txt,16.91,28,0,102.1,,,5,neural,peak_hours_5nurses_analysis.txt,27,1,peak_hours,9003,32
3,4,6.58,,,15,0,35.65,neural_peak_hours_5nurses_analysis.txt,9.84,15,0,54.11,,,5,neural,peak_hours_5nurses_analysis.txt,15,0,peak_hours,9004,17
5,16,10.27,,,23,0,59.17,neural_peak_hours_5nurses_analysis.txt,15.6,24,0,89.78,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9005,27
7,15,14.76,,,21,1,83.63,neural_peak_hours_5nurses_analysis.txt,22.07,21,1,124.46,,,5,neural,peak_hours_5nurses_analysis.txt,21,1,peak_hours,9006,42
6,17,12.53,,,25,0,68.53,neural_peak_hours_5nurses_analysis.txt,19.09,25,0,104.97,,,5,neural,peak_hours_5nurses_analysis.txt,25,0,peak_hours,9007,34
11,18,23.61,,,25,1,139.79,neural_peak_hours_5nurses_analysis.txt,35.58,24,2,216.22,,,5,neural,peak_hours_5nurses_analysis.txt,25,1,peak_hours,9008,68
4,4,9.09,,,16,0,59.0,neural_peak_hours_5nurses_analysis.txt,13.82,15,0,89.34,,,5,neural,peak_hours_5nurses_analysis.txt,15,0,peak_hours,9009,30
3,9,7.27,,,18,0,39.57,neural_peak_hours_5nurses_analysis.txt,11.0,18,0,60.62,,,5,neural,peak_hours_5nurses_analysis.txt,18,0,peak_hours,9010,19
5,7,10.12,,,18,0,53.29,neural_peak_hours_5nurses_analysis.txt,15.17,18,0,79.43,,,5,neural,peak_hours_5nurses_analysis.txt,18,0,peak_hours,9011,26
5,9,10.1,,,16,0,59.3,neural_peak_hours_5nurses_analysis.txt,15.0,16,0,89.54,,,5,neural,peak_hours_5nurses_analysis.txt,17,0,peak_hours,9012,29
6,15,11.7,,,24,0,61.11,neural_peak_hours_5nurses_analysis.txt,17.6,23,0,91.28,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9013,30
3,8,7.9,,,23,0,46.56,neural_peak_hours_5nurses_analysis.txt,11.76,23,0,69.36,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9014,23
3,11,6.96,,,22,0,37.39,neural_peak_hours_5nurses_analysis.txt,10.61,22,0,57.63,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9015,18
4,13,9.61,,,26,0,51.6,neural_peak_hours_5nurses_analysis.txt,14.52,26,0,78.78,,,5,neural,peak_hours_5nurses_analysis.txt,27,0,peak_hours,9016,26
6,8,13.37,,,20,3,67.3,neural_peak_hours_5nurses_analysis.txt,20.03,20,3,101.96,,,5,neural,peak_hours_5nurses_analysis.txt,20,3,peak_hours,9017,32
10,17,20.87,,,18,5,114.74,neural_peak_hours_5nurses_analysis.txt,31.57,19,4,176.76,,,5,neural,peak_hours_5nurses_analysis.txt,18,5,peak_hours,9018,56
3,3,6.96,,,19,0,44.31,neural_peak_hours_5nurses_analysis.txt,10.43,19,0,67.13,,,5,neural,peak_hours_5nurses_analysis.txt,19,0,peak_hours,9019,21
9,19,18.54,,,21,0,100.86,neural_peak_hours_5nurses_analysis.txt,27.86,21,0,151.95,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9020,51
5,7,10.33,,,17,0,62.63,neural_peak_hours_5nurses_analysis.txt,15.67,17,0,94.66,,,5,neural,peak_hours_5nurses_analysis.txt,17,0,peak_hours,9021,29
4,7,9.83,,,19,0,56.5,neural_peak_hours_5nurses_analysis.txt,14.78,19,0,86.29,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9022,28
2,1,4.29,,,12,0,23.48,neural_peak_hours_5nurses_analysis.txt,6.43,12,0,34.91,,,5,neural,peak_hours_5nurses_analysis.txt,12,0,peak_hours,9023,10
9,17,19.79,,,22,0,106.41,neural_peak_hours_5nurses_analysis.txt,29.93,21,1,162.8,,,5,neural,peak_hours_5nurses_analysis.txt,20,2,peak_hours,9024,50
4,14,9.23,,,23,0,53.04,neural_peak_hours_5nurses_analysis.txt,13.83,23,0,80.48,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9025,24
8,16,15.36,,,22,0,78.51,neural_peak_hours_5nurses_analysis.txt,22.71,20,1,117.0,,,5,neural,peak_hours_5nurses_analysis.txt,19,2,peak_hours,9026,40
8,17,15.48,,,21,3,88.75,neural_peak_hours_5nurses_analysis.txt,22.9,20,4,134.19,,,5,neural,peak_hours_5nurses_analysis.txt,22,2,peak_hours,9027,44
3,4,7.09,,,16,0,45.06,neural_peak_hours_5nurses_analysis.txt,10.64,16,0,67.73,,,5,neural,peak_hours_5nurses_analysis.txt,16,0,peak_hours,9028,21
5,4,9.71,,,18,0,60.01,neural_peak_hours_5nurses_analysis.txt,14.79,17,0,91.15,,,5,neural,peak_hours_5nurses_analysis.txt,17,0,peak_hours,9029,30
4,10,9.96,,,20,0,55.52,neural_peak_hours_5nurses_analysis.txt,14.89,20,0,82.92,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9030,26
4,5,9.33,,,18,0,57.16,neural_peak_hours_5nurses_analysis.txt,14.04,18,0,86.06,,,5,neural,peak_hours_5nurses_analysis.txt,17,0,peak_hours,9031,27
5,16,10.14,,,24,0,54.15,neural_peak_hours_5nurses_analysis.txt,15.34,25,0,84.15,,,5,neural,peak_hours_5nurses_analysis.txt,24,0,peak_hours,9032,26
7,20,14.49,,,25,3,70.09,neural_peak_hours_5nurses_analysis.txt,21.86,25,3,107.76,,,5,neural,peak_hours_5nurses_analysis.txt,25,3,peak_hours,9033,34
4,10,9.19,,,25,0,57.72,neural_peak_hours_5nurses_analysis.txt,13.75,25,0,87.01,,,5,neural,peak_hours_5nurses_analysis.txt,25,0,peak_hours,9034,27
5,16,10.18,,,29,0,52.61,neural_peak_hours_5nurses_analysis.txt,15.21,29,0,82.0,,,5,neural,peak_hours_5nurses_analysis.txt,28,0,peak_hours,9035,25
10,18,20.78,,,20,0,111.01,neural_peak_hours_5nurses_analysis.txt,30.63,19,1,166.47,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9036,58
7,13,13.6,,,22,1,76.67,neural_peak_hours_5nurses_analysis.txt,19.93,22,1,112.85,,,5,neural,peak_hours_5nurses_analysis.txt,21,2,peak_hours,9037,41
5,14,10.88,,,28,0,65.97,neural_peak_hours_5nurses_analysis.txt,16.85,28,0,101.94,,,5,neural,peak_hours_5nurses_analysis.txt,27,0,peak_hours,9038,35
7,19,14.84,,,22,3,81.07,neural_peak_hours_5nurses_analysis.txt,22.88,22,3,124.95,,,5,neural,peak_hours_5nurses_analysis.txt,22,3,peak_hours,9039,38
11,15,23.06,,,21,4,140.82,neural_peak_hours_5nurses_analysis.txt,33.47,22,3,211.56,,,5,neural,peak_hours_5nurses_analysis.txt,21,4,peak_hours,9040,69
4,8,9.65,,,18,0,53.1,neural_peak_hours_5nurses_analysis.txt,14.3,18,0,81.49,,,5,neural,peak_hours_5nurses_analysis.txt,18,0,peak_hours,9041,25
12,16,23.57,,,21,9,138.99,neural_peak_hours_5nurses_analysis.txt,35.27,21,9,211.53,,,5,neural,peak_hours_5nurses_analysis.txt,20,10,peak_hours,9042,69
3,10,7.44,,,21,0,41.86,neural_peak_hours_5nurses_analysis.txt,11.22,21,0,63.19,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9043,20
4,7,8.29,,,20,1,50.53,neural_peak_hours_5nurses_analysis.txt,12.43,20,1,75.94,,,5,neural,peak_hours_5nurses_analysis.txt,20,1,peak_hours,9044,24
3,11,7.42,,,19,0,37.55,neural_peak_hours_5nurses_analysis.txt,11.29,19,0,61.18,,,5,neural,peak_hours_5nurses_analysis.txt,19,0,peak_hours,9045,18
7,14,14.56,,,23,0,84.4,neural_peak_hours_5nurses_analysis.txt,22.0,23,0,126.68,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9046,38
1,2,3.82,,,19,0,20.09,neural_peak_hours_5nurses_analysis.txt,5.73,19,0,30.63,,,5,neural,peak_hours_5nurses_analysis.txt,19,0,peak_hours,9047,9
5,5,10.61,,,18,3,57.4,neural_peak_hours_5nurses_analysis.txt,16.07,18,3,85.44,,,5,neural,peak_hours_5nurses_analysis.txt,18,3,peak_hours,9048,29
3,6,8.33,,,18,0,42.07,neural_peak_hours_5nurses_analysis.txt,12.79,18,0,64.08,,,5,neural,peak_hours_5nurses_analysis.txt,19,0,peak_hours,9049,18
6,12,10.52,,,24,2,61.11,neural_peak_hours_5nurses_analysis.txt,16.61,22,4,96.75,,,5,neural,peak_hours_5nurses_analysis.txt,22,4,peak_hours,9050,34
6,17,13.44,,,24,1,71.9,neural_peak_hours_5nurses_analysis.txt,20.75,23,2,112.69,,,5,neural,peak_hours_5nurses_analysis.txt,23,2,peak_hours,9051,36
4,4,8.93,,,18,3,51.8,neural_peak_hours_5nurses_analysis.txt,13.39,18,3,79.75,,,5,neural,peak_hours_5nurses_analysis.txt,18,3,peak_hours,9052,25
4,10,9.44,,,18,0,51.47,neural_peak_hours_5nurses_analysis.txt,14.16,18,0,80.39,,,5,neural,peak_hours_5nurses_analysis.txt,18,0,peak_hours,9053,24
2,6,5.72,,,23,0,31.37,neural_peak_hours_5nurses_analysis.txt,8.59,23,0,48.04,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9054,14
5,18,10.32,,,24,0,59.11,neural_peak_hours_5nurses_analysis.txt,15.36,23,0,89.7,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9055,29
8,17,16.75,,,25,8,85.87,neural_peak_hours_5nurses_analysis.txt,24.82,25,8,128.32,,,5,neural,peak_hours_5nurses_analysis.txt,24,9,peak_hours,9056,45
12,16,23.73,,,23,0,141.35,neural_peak_hours_5nurses_analysis.txt,35.07,23,0,211.69,,,5,neural,peak_hours_5nurses_analysis.txt,22,1,peak_hours,9057,71
4,12,8.44,,,22,0,44.16,neural_peak_hours_5nurses_analysis.txt,12.6,22,0,65.87,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9058,24
3,12,7.04,,,20,0,42.91,neural_peak_hours_5nurses_analysis.txt,10.5,20,0,65.61,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9059,20
9,20,17.45,,,21,1,93.08,neural_peak_hours_5nurses_analysis.txt,26.03,20,2,146.28,,,5,neural,peak_hours_5nurses_analysis.txt,21,1,peak_hours,9060,44
5,17,11.22,,,24,1,65.52,neural_peak_hours_5nurses_analysis.txt,16.91,23,2,98.49,,,5,neural,peak_hours_5nurses_analysis.txt,24,1,peak_hours,9061,30
7,14,14.4,,,21,2,82.6,neural_peak_hours_5nurses_analysis.txt,21.63,20,3,127.15,,,5,neural,peak_hours_5nurses_analysis.txt,22,1,peak_hours,9062,38
2,2,5.12,,,13,0,34.84,neural_peak_hours_5nurses_analysis.txt,7.69,13,0,52.38,,,5,neural,peak_hours_5nurses_analysis.txt,13,0,peak_hours,9063,17
4,6,9.36,,,17,1,56.33,neural_peak_hours_5nurses_analysis.txt,14.04,17,1,87.57,,,5,neural,peak_hours_5nurses_analysis.txt,17,1,peak_hours,9064,26
6,17,13.22,,,20,0,72.5,neural_peak_hours_5nurses_analysis.txt,19.89,20,0,110.96,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9065,36
3,9,6.58,,,22,0,29.39,neural_peak_hours_5nurses_analysis.txt,9.73,22,0,45.36,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9066,13
3,4,6.74,,,14,0,38.14,neural_peak_hours_5nurses_analysis.txt,10.21,13,0,57.26,,,5,neural,peak_hours_5nurses_analysis.txt,13,0,peak_hours,9067,19
3,4,6.0,,,18,0,36.36,neural_peak_hours_5nurses_analysis.txt,9.0,18,0,54.6,,,5,neural,peak_hours_5nurses_analysis.txt,18,0,peak_hours,9068,17
5,13,11.52,,,20,0,57.06,neural_peak_hours_5nurses_analysis.txt,17.81,20,0,90.14,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9069,24
2,7,4.69,,,22,0,26.26,neural_peak_hours_5nurses_analysis.txt,7.19,22,0,40.37,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9070,12
3,10,7.39,,,24,2,43.07,neural_peak_hours_5nurses_analysis.txt,11.09,25,1,64.97,,,5,neural,peak_hours_5nurses_analysis.txt,25,1,peak_hours,9071,21
2,7,3.92,,,23,0,21.06,neural_peak_hours_5nurses_analysis.txt,5.8,23,0,31.48,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9072,10
3,9,7.0,,,20,0,46.47,neural_peak_hours_5nurses_analysis.txt,10.5,20,0,69.76,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9073,22
9,17,18.69,,,24,1,102.92,neural_peak_hours_5nurses_analysis.txt,28.25,23,2,161.29,,,5,neural,peak_hours_5nurses_analysis.txt,24,1,peak_hours,9074,47
5,5,10.54,,,20,0,61.68,neural_peak_hours_5nurses_analysis.txt,15.85,19,0,92.58,,,5,neural,peak_hours_5nurses_analysis.txt,19,0,peak_hours,9075,30
6,11,13.76,,,20,6,84.55,neural_peak_hours_5nurses_analysis.txt,20.7,21,5,125.43,,,5,neural,peak_hours_5nurses_analysis.txt,20,6,peak_hours,9076,39
7,5,14.26,,,15,1,86.34,neural_peak_hours_5nurses_analysis.txt,21.3,15,1,129.53,,,5,neural,peak_hours_5nurses_analysis.txt,14,2,peak_hours,9077,42
5,14,11.5,,,20,3,57.18,neural_peak_hours_5nurses_analysis.txt,16.73,21,2,82.38,,,5,neural,peak_hours_5nurses_analysis.txt,21,2,peak_hours,9078,24
6,7,12.08,,,16,2,64.78,neural_peak_hours_5nurses_analysis.txt,18.08,16,2,97.13,,,5,neural,peak_hours_5nurses_analysis.txt,16,2,peak_hours,9079,29
6,16,13.36,,,20,0,72.09,neural_peak_hours_5nurses_analysis.txt,19.96,18,0,109.79,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9080,35
7,14,15.03,,,23,5,87.29,neural_peak_hours_5nurses_analysis.txt,22.29,24,4,130.16,,,5,neural,peak_hours_5nurses_analysis.txt,22,6,peak_hours,9081,43
4,7,8.15,,,20,0,43.28,neural_peak_hours_5nurses_analysis.txt,11.92,21,0,67.37,,,5,neural,peak_hours_5nurses_analysis.txt,20,0,peak_hours,9082,19
3,7,6.81,,,24,0,34.55,neural_peak_hours_5nurses_analysis.txt,10.33,24,0,51.8,,,5,neural,peak_hours_5nurses_analysis.txt,24,0,peak_hours,9083,15
4,12,9.2,,,24,0,52.6,neural_peak_hours_5nurses_analysis.txt,13.83,22,1,79.95,,,5,neural,peak_hours_5nurses_analysis.txt,22,1,peak_hours,9084,25
6,14,12.68,,,22,0,66.56,neural_peak_hours_5nurses_analysis.txt,18.8,22,0,97.91,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9085,33
8,20,16.04,,,21,0,93.59,neural_peak_hours_5nurses_analysis.txt,24.19,22,0,143.42,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9086,45
3,8,6.54,,,23,0,39.15,neural_peak_hours_5nurses_analysis.txt,9.83,22,0,60.28,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9087,20
9,15,17.85,,,25,2,105.85,neural_peak_hours_5nurses_analysis.txt,26.5,23,4,161.31,,,5,neural,peak_hours_5nurses_analysis.txt,22,5,peak_hours,9088,54
4,12,8.58,,,21,0,50.9,neural_peak_hours_5nurses_analysis.txt,12.85,21,0,76.9,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9089,24
7,15,15.58,,,22,2,86.49,neural_peak_hours_5nurses_analysis.txt,23.52,21,3,130.38,,,5,neural,peak_hours_5nurses_analysis.txt,21,3,peak_hours,9090,44
5,13,10.65,,,21,0,57.34,neural_peak_hours_5nurses_analysis.txt,16.38,20,0,88.33,,,5,neural,peak_hours_5nurses_analysis.txt,21,0,peak_hours,9091,26
8,18,16.17,,,21,1,93.23,neural_peak_hours_5nurses_analysis.txt,24.38,22,0,140.76,,,5,neural,peak_hours_5nurses_analysis.txt,22,0,peak_hours,9092,45
11,15,23.15,,,25,9,138.13,neural_peak_hours_5nurses_analysis.txt,34.0,25,9,209.38,,,5,neural,peak_hours_5nurses_analysis.txt,24,10,peak_hours,9093,69
6,15,14.3,,,24,0,83.29,neural_peak_hours_5nurses_analysis.txt,21.27,24,0,124.93,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9094,37
10,16,19.86,,,20,8,114.18,neural_peak_hours_5nurses_analysis.txt,29.2,22,6,180.0,,,5,neural,peak_hours_5nurses_analysis.txt,20,8,peak_hours,9095,53
3,11,9.12,,,21,0,50.33,neural_peak_hours_5nurses_analysis.txt,14.46,22,0,82.19,,,5,neural,peak_hours_5nurses_analysis.txt,23,0,peak_hours,9096,19
6,8,13.52,,,15,1,66.83,neural_peak_hours_5nurses_analysis.txt,20.09,15,1,105.45,,,5,neural,peak_hours_5nurses_analysis.txt,15,1,peak_hours,9097,30
9,17,19.45,,,24,7,107.74,neural_peak_hours_5nurses_analysis.txt,29.11,23,8,164.15,,,5,neural,peak_hours_5nurses_analysis.txt,21,10,peak_hours,9098,52
4,6,7.94,,,16,0,52.46,neural_peak_hours_5nurses_analysis.txt,11.89,16,0,78.64,,,5,neural,peak_hours_5nurses_analysis.txt,16,0,peak_hours,9099,25
3,9,7.13,,,24,0,39.67,neural_peak_hours_6nurses_analysis.txt,10.71,23,0,60.14,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9000,19
5,5,11.24,,,17,0,69.67,neural_peak_hours_6nurses_analysis.txt,16.88,16,0,104.16,,,6,neural,peak_hours_6nurses_analysis.txt,16,0,peak_hours,9001,33
5,6,11.37,,,21,5,70.07,neural_peak_hours_6nurses_analysis.txt,17.06,21,5,104.25,,,6,neural,peak_hours_6nurses_analysis.txt,21,5,peak_hours,9002,34
5,24,11.43,,,29,0,67.18,neural_peak_hours_6nurses_analysis.txt,17.26,28,0,102.6,,,6,neural,peak_hours_6nurses_analysis.txt,28,0,peak_hours,9003,32
3,4,6.58,,,15,0,32.53,neural_peak_hours_6nurses_analysis.txt,9.95,15,0,48.61,,,6,neural,peak_hours_6nurses_analysis.txt,15,0,peak_hours,9004,17
3,7,7.3,,,23,0,43.65,neural_peak_hours_6nurses_analysis.txt,11.0,23,0,65.58,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9005,21
3,11,6.79,,,25,0,36.73,neural_peak_hours_6nurses_analysis.txt,10.24,25,0,55.75,,,6,neural,peak_hours_6nurses_analysis.txt,26,0,peak_hours,9006,16
4,15,8.47,,,25,0,48.47,neural_peak_hours_6nurses_analysis.txt,12.84,24,0,73.84,,,6,neural,peak_hours_6nurses_analysis.txt,24,0,peak_hours,9007,24
6,22,13.82,,,28,0,80.75,neural_peak_hours_6nurses_analysis.txt,20.88,29,0,121.14,,,6,neural,peak_hours_6nurses_analysis.txt,30,0,peak_hours,9008,41
3,4,6.0,,,17,0,39.74,neural_peak_hours_6nurses_analysis.txt,9.09,16,0,59.24,,,6,neural,peak_hours_6nurses_analysis.txt,16,0,peak_hours,9009,20
1,2,3.0,,,19,0,16.92,neural_peak_hours_6nurses_analysis.txt,4.5,19,0,26.08,,,6,neural,peak_hours_6nurses_analysis.txt,19,0,peak_hours,9010,8
3,5,6.71,,,19,0,33.1,neural_peak_hours_6nurses_analysis.txt,10.17,19,0,49.89,,,6,neural,peak_hours_6nurses_analysis.txt,19,0,peak_hours,9011,15
3,8,6.6,,,17,0,38.38,neural_peak_hours_6nurses_analysis.txt,9.9,17,0,58.07,,,6,neural,peak_hours_6nurses_analysis.txt,16,0,peak_hours,9012,18
3,9,7.6,,,24,0,36.44,neural_peak_hours_6nurses_analysis.txt,11.57,24,0,55.31,,,6,neural,peak_hours_6nurses_analysis.txt,25,0,peak_hours,9013,17
3,8,7.07,,,23,0,41.62,neural_peak_hours_6nurses_analysis.txt,10.52,23,0,61.83,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9014,19
3,7,6.36,,,21,0,33.3,neural_peak_hours_6nurses_analysis.txt,9.61,21,0,51.91,,,6,neural,peak_hours_6nurses_analysis.txt,22,0,peak_hours,9015,15
3,7,7.61,,,26,0,39.42,neural_peak_hours_6nurses_analysis.txt,11.42,25,0,60.64,,,6,neural,peak_hours_6nurses_analysis.txt,24,0,peak_hours,9016,18
4,6,9.97,,,21,0,47.32,neural_peak_hours_6nurses_analysis.txt,15.03,21,0,71.87,,,6,neural,peak_hours_6nurses_analysis.txt,21,0,peak_hours,9017,21
5,18,11.5,,,23,0,61.46,neural_peak_hours_6nurses_analysis.txt,17.33,23,0,94.65,,,6,neural,peak_hours_6nurses_analysis.txt,22,0,peak_hours,9018,27
1,2,3.78,,,20,0,24.8,neural_peak_hours_6nurses_analysis.txt,5.7,20,0,36.88,,,6,neural,peak_hours_6nurses_analysis.txt,21,0,peak_hours,9019,12
3,15,7.07,,,26,0,38.2,neural_peak_hours_6nurses_analysis.txt,10.79,26,0,59.81,,,6,neural,peak_hours_6nurses_analysis.txt,27,0,peak_hours,9020,18
3,6,7.04,,,18,0,43.95,neural_peak_hours_6nurses_analysis.txt,10.75,18,0,66.03,,,6,neural,peak_hours_6nurses_analysis.txt,18,0,peak_hours,9021,22
3,6,6.35,,,20,0,37.47,neural_peak_hours_6nurses_analysis.txt,9.52,20,0,56.95,,,6,neural,peak_hours_6nurses_analysis.txt,20,0,peak_hours,9022,18
1,0,2.57,,,13,0,14.63,neural_peak_hours_6nurses_analysis.txt,3.86,13,0,22.33,,,6,neural,peak_hours_6nurses_analysis.txt,13,0,peak_hours,9023,7
6,18,13.14,,,22,0,66.44,neural_peak_hours_6nurses_analysis.txt,19.83,22,0,100.41,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9024,33
3,7,7.4,,,23,0,43.77,neural_peak_hours_6nurses_analysis.txt,11.1,23,0,65.78,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9025,21
5,9,11.68,,,20,0,60.01,neural_peak_hours_6nurses_analysis.txt,17.5,20,0,89.75,,,6,neural,peak_hours_6nurses_analysis.txt,20,0,peak_hours,9026,30
4,12,9.42,,,23,0,53.84,neural_peak_hours_6nurses_analysis.txt,14.06,24,0,82.64,,,6,neural,peak_hours_6nurses_analysis.txt,23,0,peak_hours,9027,26
2,4,4.77,,,17,0,27.8,neural_peak_hours_6nurses_analysis.txt,7.18,16,0,43.01,,,6,neural,peak_hours_6nurses_analysis.txt,16,0,peak_hours,9028,13
2,6,5.62,,,18,0,36.37,neural_peak_hours_6nurses_analysis.txt,8.46,19,0,55.27,,,6,neural,peak_hours_6nurses_analysis.txt,19,0,peak_hours,9029,18
4,10,8.3,,,21,0,49.9,neural_peak_hours_6nurses_analysis.txt,12.44,21,0,74.46,,,6,neural,peak_hours_6nurses_analysis.txt,21,0,peak_hours,9030,24
3,5,6.42,,,19,0,39.2,neural_peak_hours_6nurses_analysis.txt,9.54,18,0,58.9,,,6,neural,peak_hours_6nurses_analysis.txt,19,0,peak_hours,9031,18
2,5,4.52,,,25,0,26.67,neural_peak_hours_6nurses_analysis.txt,6.79,25,0,40.16,,,6,neural,peak_hours_6nurses_analysis.txt,25,0,peak_hours,9032,12
2,11,5.66,,,28,0,31.09,neural_peak_hours_6nurses_analysis.txt,8.4,28,0,46.71,,,6,neural,peak_hours_6nurses_analysis.txt,28,0,peak_hours,9033,15
2,5,4.69,,,25,0,26.86,neural_peak_hours_6nurses_analysis.txt,7.03,25,0,40.41,,,6,neural,peak_hours_6nurses_analysis.txt,25,0,peak_hours,9034,12
2,9,5.71,,,29,0,30.85,neural_peak_hours_6nurses_analysis.txt,8.56,29,0,47.35,,,6,neural,peak_hours_6nurses_analysis.txt,29,0,peak_hours,9035,14
